time(us) gx(rad/s) gy(rad/s) gz(rad/s) ax(m/s^2) ay(m/s^2) az(m/s^2) temperature px py pz qx qy qz qw
7.159886853999912739e+06 5.589781317127884286e-01 -7.269517724106832057e-01 -3.010725006567723572e+00 -1.518376924402786710e+00 3.889157453474787918e+00 -2.177827150007734858e+00 3.150000000000000000e+01 2.563832998275756836e-01 -3.525292873382568359e-01 1.671419501304626465e+00 -9.049029946327208362e-01 9.681671857833860917e-02 -1.099307239055633545e-01 -3.996151685714721680e-01
7.168219853999912739e+06 6.009612975722360417e-01 -7.013113865071409769e-01 -2.887116871761879811e+00 -1.840014217603580082e+00 4.195073622983145789e+00 -2.296924789715797388e+00 3.152929687500000000e+01 2.590264678001403809e-01 -3.628413677215576172e-01 1.665352106094360352e+00 -9.095208048820495605e-01 9.740630537271498246e-02 -1.018897891044616838e-01 -3.910270929336548962e-01
7.176552853999912739e+06 7.113646080377045156e-01 -6.755469163242635577e-01 -2.667187848547905027e+00 -2.272064312947928766e+00 4.126468483631543727e+00 -1.493840210266369040e+00 3.152929687500000000e+01 2.616819441318511963e-01 -3.730805218219756525e-01 1.658981442451477051e+00 -9.137325286865233265e-01 9.817935526371002197e-02 -9.411686658859252930e-02 -3.828782141208648682e-01
7.184885853999912739e+06 7.884925844911773174e-01 -6.800626132661607981e-01 -2.437562017801368608e+00 -1.832813382681174108e+00 3.596545564518517146e+00 -3.793811087272480620e-01 3.150390625000000000e+01 2.642620801925659180e-01 -3.831394910812377375e-01 1.652192473411560059e+00 -9.175800085067746803e-01 9.976604580879212814e-02 -8.718155324459077316e-02 -3.748241364955902655e-01
7.193219853999912739e+06 7.992012618148265357e-01 -6.916906797177968524e-01 -2.293262722071191195e+00 -1.541179568323738369e+00 3.340007593591492352e+00 1.221790199037474656e-01 3.148828125000000000e+01 2.669260501861572266e-01 -3.932614028453826349e-01 1.645136237144470215e+00 -9.209707975387571022e-01 1.016746833920478404e-01 -8.022201061248780685e-02 -3.674772679805755060e-01
7.201552853999912739e+06 7.800357551219049279e-01 -7.271488140607369477e-01 -1.968899459436209254e+00 -7.586888400889734152e-01 3.107511095492504705e+00 1.040118423273875603e+00 3.148828125000000000e+01 2.696018218994140625e-01 -4.034171700477600098e-01 1.637825369834899902e+00 -9.239441752433775745e-01 1.038022339344024381e-01 -7.364170253276824951e-02 -3.607340753078460693e-01
7.209886853999911807e+06 7.501883372936254402e-01 -7.888158781654598384e-01 -1.618925869112565863e+00 -4.250501553508372887e-01 3.290531731854343889e+00 9.801496995187295447e-01 3.147265625000000000e+01 2.722993791103363037e-01 -4.136720597743988037e-01 1.630306363105773926e+00 -9.263897538185119629e-01 1.061201170086860379e-01 -6.765868514776229858e-02 -3.549124002456665039e-01
7.218219853999911807e+06 7.296786884039712096e-01 -8.383852687415493943e-01 -1.433808832106077569e+00 -4.010473722761510595e-01 3.425408990110100138e+00 8.527944768192550207e-01 3.147265625000000000e+01 2.749137878417968750e-01 -4.240516424179076593e-01 1.622541189193725586e+00 -9.283567667007442958e-01 1.088144928216934204e-01 -6.208677589893343146e-02 -3.499406576156616211e-01
7.226552853999911807e+06 6.997368777780471616e-01 -9.543004110459465394e-01 -1.055325839679805533e+00 -6.926811866335866874e-01 3.773472279415456931e+00 3.441415155201060783e-01 3.150195312500000000e+01 2.775596976280212402e-01 -4.345676600933074396e-01 1.614605188369750755e+00 -9.297619462013244629e-01 1.116084381937980374e-01 -5.674839764833449623e-02 -3.462163507938385010e-01
7.234885853999911807e+06 7.063073080348790667e-01 -1.086490756226958787e+00 -6.910732471031149071e-01 -1.051522793600142780e+00 4.196207003274453839e+00 -8.249365602394641284e-02 3.154101562500000000e+01 2.801434397697448730e-01 -4.452241361141204834e-01 1.606462955474853516e+00 -9.306401014328002930e-01 1.148721948266029219e-01 -5.175119265913966093e-02 -3.435623943805694580e-01
7.243219853999911807e+06 7.235145109354303994e-01 -1.161821988183920018e+00 -5.325293368806286454e-01 -1.176337265588510483e+00 4.270883617752380346e+00 -3.194355598247520245e-01 3.152734375000000000e+01 2.827037870883941650e-01 -4.560536146163940985e-01 1.598126888275146484e+00 -9.310179948806761585e-01 1.185547709465026439e-01 -4.707839712500572898e-02 -3.419558107852936346e-01
7.251552853999911807e+06 7.688566602761579549e-01 -1.314281591333909205e+00 -2.544385245477436275e-01 -1.107929333825655061e+00 4.021591402061833520e+00 -4.401579182258296558e-02 3.152539062500000000e+01 2.852262556552886963e-01 -4.670516252517700195e-01 1.589591383934020774e+00 -9.308907985687258080e-01 1.227493658661842346e-01 -4.278074204921724494e-02 -3.413865566253662664e-01
7.259886853999911807e+06 7.993654401337102477e-01 -1.481028843247470750e+00 -2.827091262119053525e-02 -1.121130864516732828e+00 3.563965997236155925e+00 5.664952308298375483e-01 3.152539062500000000e+01 2.877252697944640558e-01 -4.782296419143676758e-01 1.580854415893554688e+00 -9.302588105201720081e-01 1.272836923599242887e-01 -3.859919309616089561e-02 -3.419465720653535046e-01
7.268219853999911807e+06 7.953503743897527567e-01 -1.576135203185232259e+00 7.035739208205364636e-02 -1.050322654446408821e+00 3.285770833595956564e+00 9.359412210490496431e-01 3.148437500000000000e+01 2.901712954044342041e-01 -4.895975291728972834e-01 1.571892261505126731e+00 -9.291267395019532360e-01 1.323704868555068692e-01 -3.458945453166963752e-02 -3.435188233852385364e-01
7.276552853999911807e+06 7.436561005391838508e-01 -1.758115019919112010e+00 2.625904611107968134e-01 -8.474991374653116916e-01 3.220721448677049459e+00 1.881850880073880461e+00 3.149023437500000000e+01 2.924978137016296387e-01 -5.011270046234130859e-01 1.562662363052367942e+00 -9.275965690612794079e-01 1.380458176136016846e-01 -3.034238889813424891e-02 -3.458139896392822266e-01
7.284886853999911807e+06 6.473486438717973579e-01 -1.923546837448993241e+00 4.653622216659381028e-01 -9.771141660686161190e-01 3.497717619651646181e+00 2.425480402482746989e+00 3.148242187500000000e+01 2.947490513324736994e-01 -5.128799676895141602e-01 1.553216934204101562e+00 -9.255928397178649902e-01 1.438815444707870483e-01 -2.617806568741799095e-02 -3.491283655166625421e-01
7.293219853999911807e+06 5.906353493798073284e-01 -2.002148133083918147e+00 5.764730998374008042e-01 -1.058723628522548754e+00 3.608518764335699291e+00 2.506507267919483084e+00 3.148242187500000000e+01 2.968401908874512274e-01 -5.247709751129150391e-01 1.543553829193115234e+00 -9.234212040901184082e-01 1.490788161754607877e-01 -2.116242051124575529e-02 -3.530169129371643066e-01
7.301552853999911807e+06 4.686350828728220175e-01 -2.145251251637972700e+00 8.081399223920626707e-01 -1.112729890440592673e+00 3.716908865962743835e+00 2.799933232155537688e+00 3.145703125000000000e+01 2.987916469573974609e-01 -5.368293523788452148e-01 1.533621907234191895e+00 -9.208090901374815784e-01 1.543112397193908691e-01 -1.593705825507643614e-02 -3.578330874443054754e-01
7.309885853999911807e+06 3.277383598097877715e-01 -2.269634404607031808e+00 1.042084428266736307e+00 -1.395962730721888034e+00 3.720547175438752685e+00 2.909671555856632619e+00 3.148242187500000000e+01 3.005959987640380859e-01 -5.491324663162231445e-01 1.523444056510925293e+00 -9.175749421119689941e-01 1.595670729875564298e-01 -1.059389486908914046e-02 -3.639813363552091841e-01
7.318219853999911807e+06 2.486792069013450401e-01 -2.332099506464247796e+00 1.147990112197824875e+00 -1.657593066235965473e+00 3.865084361525585432e+00 2.961445226845440981e+00 3.146289062500000000e+01 3.022321164608001709e-01 -5.616895556449890137e-01 1.513087630271911621e+00 -9.137141704559325062e-01 1.651843339204788208e-01 -5.127666983753456642e-03 -3.712335526943206232e-01
7.326552853999911807e+06 1.002929194316792838e-01 -2.432320757463446892e+00 1.344666239058207813e+00 -2.094443718195252213e+00 4.348040125114289722e+00 3.167160162286496661e+00 3.149609375000000000e+01 3.038055896759032648e-01 -5.743573904037475586e-01 1.502498865127563477e+00 -9.095780849456787109e-01 1.706530004739761075e-01 2.013452758546640804e-04 -3.788735568523406982e-01
7.334886853999911807e+06 -2.729728584603403202e-02 -2.528339984233385351e+00 1.527751772928256369e+00 -2.609303415147267380e+00 5.076676126199320294e+00 3.255119351804232508e+00 3.149609375000000000e+01 3.052231371402740479e-01 -5.872285366058349609e-01 1.491753101348876731e+00 -9.049879908561705433e-01 1.758552193641662320e-01 5.729686934500891060e-03 -3.873487710952759344e-01
7.343219853999911807e+06 -8.704847030372585281e-02 -2.572144043233476118e+00 1.620867011083110487e+00 -2.743719000365509419e+00 5.434359522667804754e+00 3.354408051109778910e+00 3.147265625000000000e+01 3.064897358417510986e-01 -6.003125309944152832e-01 1.480863690376281516e+00 -8.998670578002927467e-01 1.809265762567519864e-01 1.150258164852854814e-02 -3.967022001743316095e-01
7.351552853999911807e+06 -2.062733711432178096e-01 -2.656918814425446751e+00 1.820241072321344022e+00 -3.025751701493070378e+00 6.335186700437374085e+00 3.645960908200311046e+00 3.154492187500000000e+01 3.075780272483825684e-01 -6.135459542274475098e-01 1.469823122024535911e+00 -8.943126201629638672e-01 1.853167265653610507e-01 1.733442209661002764e-02 -4.068934917449951727e-01
7.359885853999911807e+06 -3.025505869639741330e-01 -2.705758644731764306e+00 2.090768555043930998e+00 -3.262179114778728017e+00 7.404609048130477156e+00 3.988533435874561661e+00 3.148632812500000000e+01 3.085251748561859131e-01 -6.269537210464477539e-01 1.458748698234558105e+00 -8.882037997245788574e-01 1.894972175359725675e-01 2.321583591401572833e-02 -4.179064929485321045e-01
7.368219853999911807e+06 -3.457113643178607587e-01 -2.734471196425338757e+00 2.251087790448046189e+00 -3.233375775089104565e+00 7.928468477833787276e+00 4.354692161164915198e+00 3.148632812500000000e+01 3.093438148498535156e-01 -6.405448913574218750e-01 1.447731971740722656e+00 -8.814837932586668812e-01 1.936170756816864014e-01 2.906419523060319032e-02 -4.297139644622803289e-01
7.376552853999911807e+06 -4.211927200800532622e-01 -2.793096122329453035e+00 2.590424500964496168e+00 -3.361790664538674811e+00 8.769067817223023198e+00 4.973300772023242722e+00 3.148828125000000000e+01 3.100284934043884277e-01 -6.543111801147460938e-01 1.436796426773071289e+00 -8.740850687026976429e-01 1.971721947193145474e-01 3.476459905505176196e-02 -4.425944983959197443e-01
7.384886853999911807e+06 -4.853499392325501538e-01 -2.822303513991049506e+00 2.961032121515227100e+00 -3.583816407979520502e+00 9.329078216329341089e+00 5.197157268100957239e+00 3.149609375000000000e+01 3.105311691761016846e-01 -6.682385206222534180e-01 1.425988316535949707e+00 -8.659667968750000000e-01 2.006839215755462369e-01 4.017236828804011950e-02 -4.563042819499968927e-01
7.393219853999911807e+06 -5.281844473508736648e-01 -2.831808530990520989e+00 3.160236962494403112e+00 -3.528610006907744179e+00 9.640981903024544053e+00 5.313814984254618068e+00 3.151953125000000000e+01 3.108968734741210938e-01 -6.823225021362304688e-01 1.415348887443542480e+00 -8.571464419364929199e-01 2.039003968238830289e-01 4.543613642454143176e-02 -4.708082079887390137e-01
7.401552853999911807e+06 -5.996283488340512502e-01 -2.839797242778159259e+00 3.566032497797072764e+00 -3.294582871929553125e+00 1.039845329721333123e+01 5.327870750725334226e+00 3.149218750000000000e+01 3.111367523670196533e-01 -6.965758800506591797e-01 1.404984831809997559e+00 -8.474729061126708984e-01 2.068400382995604914e-01 5.034585297107691676e-02 -4.862838983535767157e-01
7.409886853999911807e+06 -6.707789431582535933e-01 -2.850176502954405056e+00 3.988197808409206235e+00 -3.023351423185602460e+00 1.079102435302599261e+01 5.694242966367433212e+00 3.146679687500000000e+01 3.112660646438598633e-01 -7.109868526458740234e-01 1.394966840744018333e+00 -8.367772102355957031e-01 2.097732871770858765e-01 5.477936938405032763e-02 -5.027903318405151367e-01
7.418219853999911807e+06 -7.162708456375316279e-01 -2.857161265027112762e+00 4.202985484209473377e+00 -2.780923314131273028e+00 1.100656876456902644e+01 5.996434104850450808e+00 3.146679687500000000e+01 3.112665414810180664e-01 -7.254794836044310413e-01 1.385279297828674316e+00 -8.251411914825438343e-01 2.123745679855346402e-01 5.854673683643337595e-02 -5.202031731605529785e-01
7.426552853999911807e+06 -8.183989785734669953e-01 -2.889016278969644080e+00 4.672387700654162757e+00 -2.228859303413493809e+00 1.157975664399750393e+01 6.799671465044636598e+00 3.144531250000000000e+01 3.111643791198730469e-01 -7.400484085083007812e-01 1.375955462455749512e+00 -8.124527931213378906e-01 2.144566178321838379e-01 6.196089833974833400e-02 -5.385997891426085316e-01
7.434885853999911807e+06 -9.279940321094860556e-01 -2.939318764347015112e+00 5.181319351887830216e+00 -1.823212269451299550e+00 1.208070085876818744e+01 7.541493129520723038e+00 3.148242187500000000e+01 3.109474182128906250e-01 -7.547002434730529785e-01 1.367087841033935547e+00 -7.984570860862733044e-01 2.162441611289978027e-01 6.482793390750880846e-02 -5.581237077713011585e-01
7.443219853999911807e+06 -9.887784011590400324e-01 -2.975499952251961400e+00 5.437590786482551231e+00 -1.706798771539072224e+00 1.230709512594040334e+01 7.970043666223560308e+00 3.148242187500000000e+01 3.105879724025726318e-01 -7.693943977355957031e-01 1.358717441558837891e+00 -7.831008434295653187e-01 2.173758149147033691e-01 6.721011549234387483e-02 -5.787775516510009766e-01
7.451552853999911807e+06 -1.103260339129247036e+00 -3.049525931430935088e+00 5.940954396605945043e+00 -1.449968992639931287e+00 1.256960518219650780e+01 9.255983044741613597e+00 3.147460937500000000e+01 3.100675642490386963e-01 -7.840521931648254395e-01 1.350856423377990723e+00 -7.662782073020936169e-01 2.180376648902892789e-01 6.909237056970596313e-02 -6.004194617271423340e-01
7.459886853999911807e+06 -1.150139412623224722e+00 -3.096760540211727086e+00 6.345255502784453938e+00 -1.404363704798027968e+00 1.270086765646572324e+01 9.006067779592269673e+00 3.149414062500000000e+01 3.093770742416381836e-01 -7.986103296279907227e-01 1.343481540679931641e+00 -7.479563355445862927e-01 2.182366400957107544e-01 7.056640088558192858e-02 -6.228598356246948242e-01
7.468219853999911807e+06 -1.188165277830667943e+00 -3.135245100421230724e+00 6.495884061555337929e+00 -1.635990561468748439e+00 1.290561616992422600e+01 8.407297459641647208e+00 3.146875000000000000e+01 3.085422515869140625e-01 -8.130527138710021973e-01 1.336580157279968262e+00 -7.282907962799072266e-01 2.178246378898620883e-01 7.178864628076549181e-02 -6.457486152648926891e-01
7.476552853999911807e+06 -1.265143230799987473e+00 -3.196879708201866954e+00 6.735141868289937328e+00 -1.620388752470202753e+00 1.346680948234783592e+01 8.142331981899056714e+00 3.148828125000000000e+01 3.075139522552490234e-01 -8.272138833999633789e-01 1.330088496208190696e+00 -7.071635127067567028e-01 2.172109633684158325e-01 7.260178029537196764e-02 -6.689304709434509277e-01
7.484885853999911807e+06 -1.249503269317373544e+00 -3.192077753952624164e+00 6.897629837061484359e+00 -1.363558973571061816e+00 1.344510933942912345e+01 8.092923478469739251e+00 3.149804687500000000e+01 3.063108325004577637e-01 -8.411679267883299671e-01 1.324033260345458762e+00 -6.843883395195006214e-01 2.162363380193710327e-01 7.301181554794307360e-02 -6.924764513969420276e-01
7.493219853999911807e+06 -1.259770608157789074e+00 -3.147836814353040857e+00 7.019223572748634510e+00 -1.091127385673375194e+00 1.337644085392010318e+01 8.072708024136955984e+00 3.149804687500000000e+01 3.049975037574768066e-01 -8.548004627227782093e-01 1.318313121795654297e+00 -6.605399847030639648e-01 2.148587852716445645e-01 7.303204387426370792e-02 -7.156736850738524280e-01
7.501552853999911807e+06 -1.276868203083237452e+00 -3.106729965074094046e+00 7.062518028566977080e+00 -1.053923071907611808e+00 1.357514379187371212e+01 8.086212667985346769e+00 3.149609375000000000e+01 3.035514652729034424e-01 -8.680021166801452637e-01 1.312789559364318848e+00 -6.358185410499572754e-01 2.125631123781203946e-01 7.256682962179177021e-02 -7.384347319602966309e-01
7.509886853999911807e+06 -1.325758131502208004e+00 -2.989379423497612986e+00 7.171726011412594026e+00 -4.490529384255233514e-01 1.384966535780370478e+01 8.476212286798297413e+00 3.148437500000000000e+01 3.020161986351012628e-01 -8.808202743530273438e-01 1.307503104209899902e+00 -6.101173162460327148e-01 2.096663564443587979e-01 7.174859195947642931e-02 -7.606898546218873181e-01
7.518219853999911807e+06 -1.449211767878908041e+00 -2.793461996169590567e+00 7.306938190002028932e+00 1.366149685968163219e-01 1.405795322260132885e+01 9.138068465374894700e+00 3.147851562500000000e+01 3.004601299762725830e-01 -8.933371901512147106e-01 1.302503705024719238e+00 -5.831697583198547363e-01 2.063330560922623236e-01 7.084880769252774324e-02 -7.825088500976561390e-01
